Hub_ID,Chokepoint_Bridge_Score,Incoming_Lanes_Count,Outgoing_Lanes_Count
IND731237AAB,0.001619306157595925,2,1
IND732103AAA,0.0016251441248157391,2,1
IND732138AAA,0.0012230541325510458,1,3
IND732123AAC,0.00040938745128946103,3,1
IND732202AAA,0.0004101171971919378,1,1
IND733128AAA,0.0012292569727220982,1,2
IND732139AAA,6.567713122290818e-06,2,2
IND733102AAA,9.851569683436227e-06,2,1
IND733124AAA,0.0,1,0
IND733140AAA,3.648729512383788e-07,1,2
IND732204AAB,2.5541106586686518e-06,1,2
IND733129AAB,0.00041413079965555994,2,1
IND733134AAA,0.0,1,1
IND733129AAA,6.567713122290818e-06,1,1
IND733201AAA,0.0,0,1
IND733202AAB,3.648729512383788e-07,1,1
IND733210AAA,0.0,2,0
IND733202AAC,0.0,0,1
IND734214AAB,0.0,0,1
IND735224AAA,0.0,0,1
IND736146AAA,1.0946188537151365e-06,1,1
IND736135AAA,1.4594918049535152e-06,1,2
IND736101AAA,0.0,1,0
IND736165AAA,0.0,1,0
IND741502AAB,0.0,1,0
IND741121AAA,0.0,0,1
IND741201AAC,0.00040391435702088536,1,1
IND741156AAA,0.0012084592145015106,1,2
IND741165AAB,0.00040391435702088536,1,1
IND742121AAB,0.0012106484522089408,2,2
IND742202AAA,0.0020286936088853864,1,2
IND742303AAB,0.00040610359472831564,2,1
IND742121AAA,1.0946188537151365e-06,1,2
IND742137AAA,0.0016127384444736344,1,1
IND742401AAA,0.0016105492067662042,1,2
IND742148AAA,0.0,1,1
IND742225AAA,0.0008092882058467242,2,1
IND742149AAA,0.0,0,2
IND742223AAA,0.0012128376899163712,1,1
IND742226AAA,0.0016156574280835414,1,2
IND743270AAA,0.0004031846111184086,1,1
IND743347AAA,0.0004031846111184086,1,1
IND754103AAA,0.0012139323087700864,1,1
IND756100AAC,0.006042296072507553,3,4
IND760003AAB,0.0008107476976516778,1,2
IND751014AAA,0.0,0,1
IND751015AAA,0.0,0,4
IND752050AAA,3.648729512383788e-07,2,2
IND752055AAA,0.0,1,2
IND752056AAA,0.0,2,1
IND751021AAA,0.0,0,1
IND752030AAA,0.0,0,1
IND754022AAA,0.0008063692222368172,2,1
IND754142AAA,0.0016156574280835414,2,1
IND754211AAA,0.001613468190376111,1,1
IND754160AAA,0.0,0,1
IND754202AAA,0.0016112789526686808,1,1
IND756019AAA,0.006031349883970401,3,5
IND756029AAA,0.004407665250959616,1,1
IND756032AAA,0.0,1,1
IND757001AAA,0.0004031846111184086,3,1
IND757025AAA,0.0,1,1
IND757041AAA,0.0008060043492855788,2,2
IND756045AAB,0.00442043580425296,1,1
IND757037AAA,0.0016149276821810646,3,2
IND758001AAA,0.0008085584599442474,4,2
IND758034AAA,0.0,1,3
IND757024AAA,0.0,0,1
IND758035AAA,0.0,1,1
IND759122AAC,1.824364756191894e-06,1,1
IND767017AAA,5.837967219814061e-06,2,2
IND761020AAA,0.0,1,0
IND762001AAA,1.824364756191894e-06,1,1
IND764059AAA,0.001615292555132303,1,1
IND764071AAB,0.0016131033174248727,1,2
IND764073AAA,0.0,1,0
IND767001AAA,5.837967219814061e-06,3,2
IND768004AAD,3.648729512383788e-06,1,2
IND768028AAA,1.4594918049535152e-06,1,1
IND768028AAB,0.0,1,1
IND768201AAA,0.0,0,1
IND770001AAA,7.297459024767576e-07,2,1
IND768216AAA,0.0,0,1
IND770017AAB,0.0,1,0
IND781001AAA,0.0,0,1
IND781003AAA,0.0,1,1
IND781005AAA,0.0,1,1
IND781014AAA,0.0,0,2
IND781102AAA,0.00040354948406964695,2,1
IND781124AAA,0.0,1,1
IND781018AAA,0.0,0,1
IND781022AAA,0.0,1,1
IND781354AAA,0.003231314856167083,1,1
IND784001AAA,0.0016167520469372565,3,4
IND784125AAA,0.0004053738488258389,1,1
IND784168AAB,0.004031116365281609,3,2
IND785001AAA,0.008821168469139046,5,3
IND785612AAB,0.007967730636192478,2,2
IND785621AAA,4.269013529489032e-05,2,1
IND788026AAC,0.004841499189982048,4,4
IND793001AAA,0.0004053738488258389,1,2
IND781335AAA,0.0032291256184596526,1,1
IND783129AAA,0.0036199045492359564,1,1
IND794101AAA,0.0036177153115285257,1,1
IND783301AAA,0.003624283024650817,2,1
IND783348AAA,0.0036220937869433866,1,1
IND783370AAB,0.0,0,1
IND784101AAA,0.0,1,1
IND790114AAA,0.0,2,0
IND791111AAC,0.0,2,0
IND784110AAA,0.0004031846111184086,1,2
IND784176AAA,0.004026008143964272,1,1
IND785112AAC,0.0004053738488258389,1,2
IND785682AAA,0.00800567742312127,2,2
IND798601AAA,0.0,1,1
IND785634AAA,0.0,1,1
IND785675AAA,0.007571478611147599,1,1
IND785690AAB,0.0,1,1
IND786001AAB,0.012028401710524396,6,7
IND786125AAA,0.0,2,1
IND786171AAA,0.0012139323087700864,1,1
IND786184AAA,0.0,1,2
IND786190AAA,0.0008060043492855788,3,2
IND786602AAA,0.0,1,0
IND792103AAB,0.0008103828247004393,2,1
IND786181AAC,0.00201884203920195,3,3
IND792120AAB,0.0,1,1
IND792121AAB,0.0,1,1
IND787001AAA,0.0008100179517492009,2,1
IND787057AAA,0.0012139323087700864,1,1
IND787059AAB,0.0016171169198884948,1,1
IND791102AAA,0.0024234861421253123,2,1
IND788121AAA,0.0004053738488258389,1,1
IND788151AAA,0.0008100179517492009,1,2
IND799250AAA,0.00040610359472831564,1,1
IND796081AAA,0.0004031846111184086,1,1
IND788713AAA,0.0,2,2
IND788806AAA,0.0008060043492855788,2,2
IND790001AAB,0.0,0,1
IND791109AAA,0.0,0,1
IND791110AAA,0.0,0,1
IND791125AAB,0.0,0,1
IND792001AAA,0.000808193586993009,1,2
IND792110AAA,0.0,1,1
IND792130AAB,0.0,0,1
IND793150AAA,0.0,1,1
IND796009AAA,0.0,1,1
IND796321AAB,0.0,1,1
IND799008AAA,0.0,1,0
IND801103AAA,0.0,0,1
IND802301AAA,3.648729512383788e-07,1,1
IND802101AAA,0.0008103828247004393,1,2
IND802119AAA,0.0,1,1
IND802158AAB,0.0008060043492855788,2,1
IND802212AAA,0.0008060043492855788,1,1
IND802213AAB,0.000808193586993009,1,1
IND804401AAA,0.0,1,0
IND803101AAA,2.189237707430273e-06,1,1
IND805110AAD,2.189237707430273e-06,1,1
IND803116AAA,1.4594918049535152e-06,1,1
IND803108AAB,0.0,1,0
IND803213AAA,0.0,0,2
IND803212AAB,0.0,2,0
IND811105AAA,0.0,1,1
IND804420AAA,1.4594918049535152e-06,1,1
IND804452AAA,0.0,0,1
IND811201AAB,0.0,2,2
IND811213AAA,3.648729512383788e-07,2,2
IND813213AAA,0.0,2,0
IND811307AAA,0.0,0,2
IND812002AAA,0.0,1,1
IND813203AAA,0.0,2,0
IND813102AAA,0.0,0,2
IND814101AAB,0.000808193586993009,1,1
IND816107AAA,0.0008060043492855788,1,1
IND814112AAA,0.0004053738488258389,3,2
IND814133AAA,0.0004028197381671702,1,1
IND814133AAB,0.0004046441029233621,3,1
IND816109AAA,0.001208824087452749,2,1
IND815301AAA,0.0,1,3
IND815353AAA,0.0012102835792577025,2,3
IND815351AAA,0.0008103828247004393,1,1
IND821109AAA,0.0008103828247004393,1,1
IND824101AAA,0.0008085584599442474,2,2
IND821307AAA,0.0,1,1
IND825102AAA,0.0,1,1
IND827013AAA,0.000808193586993009,2,1
IND825301AAA,0.000808193586993009,1,1
IND825409AAA,0.0008060043492855788,1,1
IND826001AAC,0.0,0,1
IND828111AAA,0.00040354948406964695,2,1
IND828205AAA,0.0,1,0
IND828401AAB,0.0,1,1
IND829121AAA,0.0008060043492855788,1,1
IND829122AAA,0.0008103828247004393,1,1
IND832109AAB,0.0,1,1
IND841101AAA,0.0,0,1
IND841207AAB,0.0,2,0
IND841226AAB,7.297459024767576e-07,2,1
IND841428AAA,0.0,2,0
IND841301AAC,7.297459024767576e-07,1,1
IND841405AAA,0.0,0,1
IND841424AAA,0.0,0,2
IND843105AAB,0.0008103828247004393,1,1
IND843109AAB,0.0,2,2
IND843126AAA,0.0,2,2
IND843301AAA,0.0004031846111184086,2,1
IND843320AAA,0.0012106484522089408,2,1
IND843329AAB,0.0,1,1
IND845401AAA,0.000808193586993009,2,1
IND845412AAB,0.0,1,1
IND845418AAB,3.648729512383788e-07,2,2
IND845438AAA,0.0004053738488258389,2,1
IND846004AAA,0.0008103828247004393,1,2
IND847212AAA,0.0004053738488258389,1,1
IND848101AAA,0.000808193586993009,2,1
IND848114AAA,0.0012153918005750398,1,1
IND854326AAB,0.018994920968518764,8,8
IND847223AAA,0.0012084592145015106,1,1
IND844101AAB,0.0,0,1
IND844505AAB,0.0008060043492855788,1,1
IND845305AAA,0.0008060043492855788,1,1
IND845455AAB,0.0004031846111184086,1,2
IND847103AAA,0.0,1,1
IND847404AAB,0.0008060043492855788,2,1
IND847226AAA,0.0004031846111184086,1,1
IND848210AAA,0.0012132025628676095,1,2
IND851127AAA,0.00040573872177707723,1,2
IND851112AAB,0.0,1,0
IND852111AAA,7.297459024767576e-07,2,4
IND852118AAA,0.00040208999226469343,2,2
IND854311AAA,0.00040500897587460047,2,3
IND854335AAA,0.00040500897587460047,2,3
IND852113AAA,0.0,2,2
IND852139AAB,0.0008052746033831021,2,1
IND852201AAA,3.648729512383788e-07,3,3
IND852118A1B,0.0004017251193134551,3,1
IND852131AAA,0.00040500897587460047,2,2
IND853204AAA,0.000406468467679554,2,1
IND851204AAA,0.0,2,0
IND854105AAA,0.0008122071894566313,1,1
IND854105AAB,0.0,1,2
IND854334AAA,0.0012139323087700864,2,3
